column_1;column_2;column_3;column_4;coordonnees;geom
1501;Buizingen;4.2605080818496;50.73793415;50.73793415, 4.26050808185;
1600;Sint-Laureins-Berchem;4.1993838;50.7877313;50.7877313, 4.1993838;
1602;Vlezenbeek;4.2360410720845;50.805593;50.805593, 4.23604107208;
1670;Heikruis;4.1126567;50.7348458;50.7348458, 4.1126567;
1671;Elingen;4.174198071757;50.7793527;50.7793527, 4.17419807176;
1700;Dilbeek;4.2657299667643;50.84408625;50.84408625, 4.26572996676;
1740;Ternat;4.1834171401216;50.87155835;50.87155835, 4.18341714012;
1742;Sint-Katherina-Lombeek;4.1535568;50.8726659;50.8726659, 4.1535568;
1745;Mazenzele;4.1717632;50.9428791;50.9428791, 4.1717632;
1750;Lennik;4.1648626;50.8085632;50.8085632, 4.1648626;
1750;Sint-Martens-Lennik;4.1695303908975;50.8115319;50.8115319, 4.1695303909;
1780;Wemmel;4.3108723;50.9145955;50.9145955, 4.3108723;
1785;Hamme;4.1202807810427;51.0881618;51.0881618, 4.12028078104;
1852;Beigem;4.3638682;50.9527061;50.9527061, 4.3638682;
1910;Kampenhout;4.5711630873694;50.94924405;50.94924405, 4.57116308737;
1982;Weerde;4.479869;50.9722782;50.9722782, 4.479869;
2040;Zandvliet;4.2836261784487;51.35984975;51.35984975, 4.28362617845;
2100;Deurne;4.4695254092764;51.2115284;51.2115284, 4.46952540928;
2200;Morkhoven;4.8207801;51.1203399;51.1203399, 4.8207801;
2200;Noorderwijk;4.8401277;51.1415564;51.1415564, 4.8401277;
2220;Hallaar;4.7191120718788;51.08755725;51.08755725, 4.71911207188;
2222;Wiekevorst;4.7853558986493;51.10609435;51.10609435, 4.78535589865;
2235;Hulshout;4.7885461;51.0753923;51.0753923, 4.7885461;
2240;Massenhoven;4.6356924683019;51.19902125;51.19902125, 4.6356924683;
2240;Zandhoven;4.6595103;51.2147918;51.2147918, 4.6595103;
2260;Tongerlo;4.9012622781849;51.1220734;51.1220734, 4.90126227818;
2320;Hoogstraten;4.7440656414186;51.39574085;51.39574085, 4.74406564142;
2323;Wortel;4.8085930879726;51.3975366;51.3975366, 4.80859308797;
2340;Vlimmeren;4.7821797;51.2988018;51.2988018, 4.7821797;
2400;Mol;5.1155267;51.1840421;51.1840421, 5.1155267;
2520;Broechem;4.5967162;51.1813951;51.1813951, 4.5967162;
2550;Waarloos;4.453;51.1052659;51.1052659, 4.453;
2627;Schelle;4.3361875;51.1245635;51.1245635, 4.3361875;
2650;Edegem;4.4384284;51.1574786;51.1574786, 4.4384284;
2800;Walem;4.4568748;51.0657941;51.0657941, 4.4568748;
2801;Heffen;4.4124762563322;51.0519355;51.0519355, 4.41247625633;
2870;Liezele;4.2808516096232;51.05486435;51.05486435, 4.28085160962;
2870;Ruisbroek;4.3379815821239;51.0802059;51.0802059, 4.33798158212;
2880;Bornem;4.2423260051519;51.0924649;51.0924649, 4.24232600515;
2880;Hingene;4.2930862930359;51.103114;51.103114, 4.29308629304;
2880;Mariekerke;4.2010309553894;51.06647005;51.06647005, 4.20103095539;
2890;Lippelo;4.2519213925908;51.0451478;51.0451478, 4.25192139259;
2910;Essen;4.4701309;51.4677957;51.4677957, 4.4701309;
2960;Sint-Job-In-'t-Goor;4.5759347;51.2955923;51.2955923, 4.5759347;
2970;Schilde;4.5955157359888;51.257095;51.257095, 4.59551573599;
2980;Halle;4.6455565344486;51.2428446;51.2428446, 4.64555653445;
2980;Zoersel;4.7132557;51.2716725;51.2716725, 4.7132557;
2990;Loenhout;4.6428328;51.3994474;51.3994474, 4.6428328;
2990;Wuustwezel;4.5651743450402;51.38525;51.38525, 4.56517434504;
3001;Heverlee;4.6931307510281;50.85172925;50.85172925, 4.69313075103;
3020;Winksele;4.6404471957661;50.9124843;50.9124843, 4.64044719577;
3040;Loonbeek;4.6067572;50.8070345;50.8070345, 4.6067572;
3050;Oud-Heverlee;4.6678971;50.8217682;50.8217682, 4.6678971;
3054;Vaalbeek;4.6852713590102;50.82408165;50.82408165, 4.68527135901;
3060;Bertem;4.6322907;50.8706469;50.8706469, 4.6322907;
3060;Korbeek-Dijle;4.6299439737893;50.847010125156;50.8470101252, 4.62994397379;
3071;Erps-Kwerps;4.5750864125531;50.9104969;50.9104969, 4.57508641255;
3128;Baal;4.7505367662714;51.0075269;51.0075269, 4.75053676627;
3130;Begijnendijk;4.7826403117004;51.02422075;51.02422075, 4.7826403117;
3191;Hever;4.5553278;50.9925865;50.9925865, 4.5553278;
3201;Langdorp;4.8856989624279;51.0118664;51.0118664, 4.88569896243;
3212;Pellenberg;4.7894086649098;50.87211325;50.87211325, 4.78940866491;
3270;Scherpenheuvel;4.9547327768843;50.9725745;50.9725745, 4.95473277688;
3270;Scherpenheuvel-Zichem;4.9754325657663;50.9689147;50.9689147, 4.97543256577;
3272;Testelt;4.9484707287374;51.0192772;51.0192772, 4.94847072874;
3294;Molenstede;5.0247465287649;51.0071839;51.0071839, 5.02474652876;
3300;Oplinter;4.9950692073381;50.8284931;50.8284931, 4.99506920734;
3350;Drieslinter;5.0533455578997;50.84486375;50.84486375, 5.0533455579;
3350;Neerlinter;5.0283876;50.843352;50.843352, 5.0283876;
3350;Overhespen;5.0300432882597;50.7968421;50.7968421, 5.03004328826;
3370;Roosbeek;4.8620269340011;50.84022445;50.84022445, 4.862026934;
3381;Kapellen;4.9608776189751;50.88734525;50.88734525, 4.96087761898;
3390;Tielt;4.9155513317582;50.9346235;50.9346235, 4.91555133176;
3390;Tielt-Winge;4.8863781815823;50.9242724;50.9242724, 4.88637818158;
3404;Attenhoven;5.1006534330464;50.7653693;50.7653693, 5.10065343305;
3404;Neerlanden;5.0793874624497;50.7821026;50.7821026, 5.07938746245;
3440;Halle-Booienhoven;5.1205761783641;50.8127265;50.8127265, 5.12057617836;
3450;Geetbets;5.1015810029407;50.89519195;50.89519195, 5.10158100294;
3470;Kortenaken;5.068392495735;50.90566935;50.90566935, 5.06839249573;
3470;Sint-Margriete-Houtem;4.9623805201831;50.83464645;50.83464645, 4.96238052018;
3500;Hasselt;5.3368383970676;50.930358;50.930358, 5.33683839707;
3520;Zonhoven;5.3677683;50.9909835;50.9909835, 5.3677683;
3540;Berbroek;5.2098576659451;50.94876395;50.94876395, 5.20985766595;
3581;Beverlo;5.2443565507181;51.08973005;51.08973005, 5.24435655072;
3640;Kessenich;5.8089243331137;51.1492029;51.1492029, 5.80892433311;
3640;Molenbeersel;5.7260763418645;51.1684178;51.1684178, 5.72607634186;
3650;Dilsen;5.6991443859626;51.0328615;51.0328615, 5.69914438596;
3650;Dilsen-Stokkem;5.7311405;51.0284779;51.0284779, 5.7311405;
3650;Rotem;5.7205216032604;51.053086;51.053086, 5.72052160326;
3670;Gruitrode;5.5813814347439;51.08477665;51.08477665, 5.58138143474;
3670;Meeuwen-Gruitrode;5.5540751;51.0933149;51.0933149, 5.5540751;
3700;Henis;5.4696959;50.7993981;50.7993981, 5.4696959;
3700;Koninksem;5.4417282;50.7678379;50.7678379, 5.4417282;
3720;Kortessem;5.3770000287821;50.86195255;50.86195255, 5.37700002878;
3732;Schalkhoven;5.4481669278797;50.8422859;50.8422859, 5.44816692788;
3740;Beverst;5.4734935;50.8921566;50.8921566, 5.4734935;
3740;Eigenbilzen;5.5755614;50.8743904;50.8743904, 5.5755614;
3740;Hees;5.6124793;50.8460673;50.8460673, 5.6124793;
3740;Rosmeer;5.5753682;50.8458315;50.8458315, 5.5753682;
3746;Hoelbeek;5.556142701219;50.883259;50.883259, 5.55614270122;
3770;Herderen;5.5744881;50.8071071;50.8071071, 5.5744881;
3770;Millen;5.560302;50.7844721;50.7844721, 5.560302;
3798;Fouron-Le-Comte;5.7719461900567;50.7611375;50.7611375, 5.77194619006;
3800;Brustem;5.230273192058;50.79912435;50.79912435, 5.23027319206;
3800;Engelmanshoven;5.2518063089799;50.77280875;50.77280875, 5.25180630898;
3800;Gelinden;5.2509345230414;50.7602497;50.7602497, 5.25093452304;
3800;Kerkom-Bij-Sint-Truiden;5.1787834432079;50.77333875;50.77333875, 5.17878344321;
3800;Sint-Truiden;5.2034249116034;50.82694775;50.82694775, 5.2034249116;
3830;Berlingen;5.3111748927674;50.82338225;50.82338225, 5.31117489277;
3832;Ulbeek;5.2936725006792;50.84319895;50.84319895, 5.29367250068;
3840;Gotem;5.3055250033294;50.80105865;50.80105865, 5.30552500333;
3840;Groot-Loon;5.3659957408679;50.7938946;50.7938946, 5.36599574087;
3840;Kerniel;5.3616421143445;50.82372165;50.82372165, 5.36164211434;
3840;Rijkel;5.2612885523105;50.80429285;50.80429285, 5.26128855231;
3850;Wijer;5.2233097;50.8972323;50.8972323, 5.2233097;
3870;Bovelingen;5.2551977;50.7375944;50.7375944, 5.2551977;
3870;Heks;5.3567635;50.7687571;50.7687571, 5.3567635;
3870;Horpmaal;5.3328245;50.7582823;50.7582823, 5.3328245;
3870;Klein-Gelmen;5.2763925;50.7713536;50.7713536, 5.2763925;
3870;Mechelen-Bovelingen;5.2629291;50.7427937;50.7427937, 5.2629291;
3930;Achel;5.4792895720018;51.2684314;51.2684314, 5.479289572;
3930;Hamont;5.5312873136301;51.25458535;51.25458535, 5.53128731363;
3960;Beek;5.6378178047643;51.16613895;51.16613895, 5.63781780476;
3990;Wijchmaal;5.4147469555164;51.1272018;51.1272018, 5.41474695552;
4020;Liège;5.5734203;50.6451381;50.6451381, 5.5734203;
4040;Herstal;5.6403906;50.6701887;50.6701887, 5.6403906;
4042;Liers;5.563754;50.6933806;50.6933806, 5.563754;
4052;Beaufays;5.6387759;50.5589633;50.5589633, 5.6387759;
4190;Vieuxville;5.5512446;50.3955089;50.3955089, 5.5512446;
4210;Hannêche;5.0495231;50.5795921;50.5795921, 5.0495231;
4217;Lavoir;5.1257368;50.5487123;50.5487123, 5.1257368;
4218;Couthuin;5.1318708;50.5331675;50.5331675, 5.1318708;
4253;Darion;5.187047;50.6649171;50.6649171, 5.187047;
4257;Berloz;5.2146261;50.6977331;50.6977331, 5.2146261;
4260;Braives;5.1435257;50.6300711;50.6300711, 5.1435257;
4260;Fallais;5.1738356;50.6093088;50.6093088, 5.1738356;
4261;Latinne;5.1632447;50.6242037;50.6242037, 5.1632447;
4263;Tourinne;5.1765528;50.639549;50.639549, 5.1765528;
4280;Moxhe;5.0813689;50.6300028;50.6300028, 5.0813689;
4280;Thisnes;5.0480724;50.6655625;50.6655625, 5.0480724;
4300;Bleret;5.2888884;50.6893285;50.6893285, 5.2888884;
4317;Aineffe;5.256235;50.6229561;50.6229561, 5.256235;
4347;Voroux-Goreux;5.4271453;50.6547034;50.6547034, 5.4271453;
4350;Remicourt;5.3267174;50.6807151;50.6807151, 5.3267174;
4357;Donceel;5.3199408;50.6478971;50.6478971, 5.3199408;
4357;Haneffe;5.3192131;50.6387144;50.6387144, 5.3192131;
4360;Lens-Sur-Geer;5.3537922;50.7214501;50.7214501, 5.3537922;
4360;Oreye;5.3530675;50.7291681;50.7291681, 5.3530675;
4367;Crisnée;5.397318;50.715885;50.715885, 5.397318;
4400;Flémalle;5.4580872;50.6022808;50.6022808, 5.4580872;
4450;Lantin;5.5234944;50.6879619;50.6879619, 5.5234944;
4452;Paifve;5.5241784;50.7280141;50.7280141, 5.5241784;
4458;Fexhe-Slins;5.5714611;50.7219179;50.7219179, 5.5714611;
4460;Grâce-Hollogne;5.503152;50.644955;50.644955, 5.503152;
4480;Ehein;5.4444346;50.5445135;50.5445135, 5.4444346;
4480;Hermalle-Sous-Huy;5.3622542;50.5569911;50.5569911, 5.3622542;
4500;Tihange;5.259369;50.527586;50.527586, 5.259369;
4520;Bas-Oha;5.1880583;50.522397;50.522397, 5.1880583;
4530;Fize-Fontaine;5.2835083;50.5849842;50.5849842, 5.2835083;
4530;Vieux-Waleffe;5.2044866;50.6161817;50.6161817, 5.2044866;
4537;Bodegnée;5.3041269;50.5857931;50.5857931, 5.3041269;
4540;Jehay;5.3202782;50.575487;50.575487, 5.3202782;
4557;Seny;5.4029395;50.4595451;50.4595451, 5.4029395;
4577;Vierset-Barse;5.2948879;50.4811242;50.4811242, 5.2948879;
4600;Visé;5.695536;50.7336644;50.7336644, 5.695536;
4602;Cheratte;5.670164;50.682809;50.682809, 5.670164;
4630;Tignée;5.7042703;50.6493983;50.6493983, 5.7042703;
4631;Evegnée;5.7060994;50.6418082;50.6418082, 5.7060994;
4650;Chaineux;5.8342711;50.6319367;50.6319367, 5.8342711;
4650;Grand-Rechain;5.8107674;50.6072867;50.6072867, 5.8107674;
4652;Xhendelesse;5.7726472;50.6037018;50.6037018, 5.7726472;
4670;Trembleur;5.7268086;50.6953295;50.6953295, 5.7268086;
4671;Barchon;5.6969122;50.6682189;50.6682189, 5.6969122;
4682;Heure-Le-Romain;5.6295554;50.7316969;50.7316969, 5.6295554;
4701;Kettenis;6.0458005;50.6461317;50.6461317, 6.0458005;
4720;La Calamine;6.013341;50.7154957;50.7154957, 6.013341;
4721;Neu-Moresnet;6.0240702;50.7199902;50.7199902, 6.0240702;
4760;Bullange;6.257827;50.4075533;50.4075533, 6.257827;
4761;Rocherath;6.3009381;50.4344078;50.4344078, 6.3009381;
4784;Crombach;6.0680547;50.2591318;50.2591318, 6.0680547;
4790;Burg-Reuland;6.1216793580592;50.174780874297;50.1747808743, 6.12167935806;
4790;Reuland;6.1362567;50.1954121;50.1954121, 6.1362567;
4800;Verviers;5.8638544;50.5932274;50.5932274, 5.8638544;
4820;Dison;5.854735;50.611374;50.611374, 5.854735;
4845;Jalhay;5.9647526;50.5592528;50.5592528, 5.9647526;
4860;Cornesse;5.7910525;50.5747936;50.5747936, 5.7910525;
4870;Fraipont;5.7227768;50.5663484;50.5663484, 5.7227768;
4880;Aubel;5.8585553;50.7041498;50.7041498, 5.8585553;
4910;La Reid;5.7905664;50.4894593;50.4894593, 5.7905664;
4950;Sourbrodt;6.1143694;50.4772534;50.4772534, 6.1143694;
4970;Francorchamps;5.952833;50.4531568;50.4531568, 5.952833;
4980;Fosse;5.8378154;50.3388474;50.3388474, 5.8378154;
4980;Wanne;5.9213974;50.3557319;50.3557319, 5.9213974;
4987;Lorcé;5.7321495;50.4145319;50.4145319, 5.7321495;
4987;Stoumont;5.80836;50.4069504;50.4069504, 5.80836;
5000;Beez;4.9219558;50.4687313;50.4687313, 4.9219558;
5020;Malonne;4.7966661;50.4382517;50.4382517, 4.7966661;
5021;Boninne;4.9291903523068;50.49239555;50.49239555, 4.92919035231;
5022;Cognelée;4.9127293838106;50.5171876;50.5171876, 4.91272938381;
5030;Gembloux;4.6986933030313;50.5621964;50.5621964, 4.69869330303;
5032;Corroy-Le-Château;4.6546979;50.5359706;50.5359706, 4.6546979;
5060;Arsimont;4.6388177;50.4273479;50.4273479, 4.6388177;
5080;Rhisnes;4.7909700280289;50.5005948;50.5005948, 4.79097002803;
5081;Meux;4.7986774536609;50.552563;50.552563, 4.79867745366;
5100;Jambes;4.8785294244785;50.458883332027;50.458883332, 4.87852942448;
5140;Boignée;4.6119938;50.5018413;50.5018413, 4.6119938;
5150;Floreffe;4.758878;50.4348064;50.4348064, 4.758878;
5170;Profondeville;4.8694363;50.3776473;50.3776473, 4.8694363;
5190;Moustier-Sur-Sambre;4.6967162;50.4660542;50.4660542, 4.6967162;
5190;Saint-Martin;4.6472621;50.5008367;50.5008367, 4.6472621;
5300;Andenne;5.1043923;50.4900943;50.4900943, 5.1043923;
5300;Landenne;5.0646275;50.5142495;50.5142495, 5.0646275;
5310;Bolinne;4.9299565;50.6003478;50.6003478, 4.9299565;
5330;Sart-Bernard;4.9506941;50.405155;50.405155, 4.9506941;
5336;Courrière;4.9845433;50.378301;50.378301, 4.9845433;
5370;Verlée;5.2795649;50.3675402;50.3675402, 5.2795649;
5374;Maffe;5.3125869;50.3533462;50.3533462, 5.3125869;
5377;Hogne;5.279464;50.24859;50.24859, 5.279464;
5377;Noiseux;5.3737372;50.2976637;50.2976637, 5.3737372;
5380;Bierwart;5.0360917;50.5580545;50.5580545, 5.0360917;
5380;Forville;5.0006655;50.574642;50.574642, 5.0006655;
5380;Hingeon;5.008801;50.5244901;50.5244901, 5.008801;
5520;Onhaye;4.840864;50.2435657;50.2435657, 4.840864;
5523;Weillen;4.8245344;50.2596445;50.2596445, 4.8245344;
5524;Gerin;4.8158102;50.2452911;50.2452911, 4.8158102;
5530;Evrehailles;4.9125689;50.3202787;50.3202787, 4.9125689;
5537;Bioul;4.7976225;50.3335584;50.3335584, 4.7976225;
5540;Hermeton-Sur-Meuse;4.8189189;50.1967082;50.1967082, 4.8189189;
5541;Hastière-Par-Delà;4.8294854;50.2150767;50.2150767, 4.8294854;
5542;Blaimont;4.8352693;50.192216;50.192216, 4.8352693;
5550;Nafraiture;4.9172157;49.9106502;49.9106502, 4.9172157;
5555;Petit-Fays;4.9675442;49.9015726;49.9015726, 4.9675442;
5560;Houyet;5.0051364;50.1900646;50.1900646, 5.0051364;
5560;Mesnil-Eglise;4.9616357;50.1635695;50.1635695, 4.9616357;
5563;Hour;5.0372408;50.1613066;50.1613066, 5.0372408;
5564;Wanlin;5.061512;50.1593381;50.1593381, 5.061512;
5570;Honnay;5.0123245;50.0666286;50.0666286, 5.0123245;
5570;Winenne;4.8930998;50.0980233;50.0980233, 4.8930998;
5575;Bourseigne-Neuve;4.855026;50.0250695;50.0250695, 4.855026;
5575;Gedinne;4.9388966;49.9792667;49.9792667, 4.9388966;
5575;Houdremont;4.9445943;49.942041;49.942041, 4.9445943;
5575;Rienne;4.8847815;49.9922547;49.9922547, 4.8847815;
5580;Eprave;5.1713525249725;50.1502721;50.1502721, 5.17135252497;
5590;Chevetogne;5.1188335;50.223801;50.223801, 5.1188335;
5600;Franchimont;4.6393972;50.1900466;50.1900466, 4.6393972;
5600;Samart;4.534019;50.17794;50.17794, 4.534019;
5600;Villers-Le-Gambon;4.6084845;50.1904615;50.1904615, 4.6084845;
5620;Flavion;4.7134091;50.2496186;50.2496186, 4.7134091;
5620;Florennes;4.6030187;50.2514227;50.2514227, 4.6030187;
5640;Biesmerée;4.6803521;50.297376;50.297376, 4.6803521;
5650;Pry;4.4326804;50.273814;50.273814, 4.4326804;
5650;Walcourt;4.4347509;50.2532022;50.2532022, 4.4347509;
5650;Yves-Gomezée;4.4947935;50.2392649;50.2392649, 4.4947935;
5651;Laneffe;4.4950207;50.2778386;50.2778386, 4.4950207;
5651;Tarcienne;4.4983015;50.3119341;50.3119341, 4.4983015;
5660;Cul-Des-Sarts;4.4549981;49.9615402;49.9615402, 4.4549981;
5660;Dailly;4.4360525;50.0577541;50.0577541, 4.4360525;
5670;Oignies-En-Thiérache;4.6396988;50.0237221;50.0237221, 4.6396988;
5670;Olloy-Sur-Viroin;4.607218;50.0726831;50.0726831, 4.607218;
5680;Gochenée;4.7597215;50.1841874;50.1841874, 4.7597215;
5680;Romerée;4.6748777;50.135223;50.135223, 4.6748777;
5680;Vaucelles;4.7424981;50.1131712;50.1131712, 4.7424981;
6001;Marcinelle;4.4442531;50.3977245;50.3977245, 4.4442531;
6044;Roux;4.3907758274107;50.4415002;50.4415002, 4.39077582741;
6120;Nalinnes;4.4466922;50.3249486;50.3249486, 4.4466922;
6140;Fontaine-L'evêque;4.3239637925238;50.411224661019;50.411224661, 4.32396379252;
6220;Heppignies;4.4935448;50.4817059;50.4817059, 4.4935448;
6240;Pironchamps;4.526056;50.4285932;50.4285932, 4.526056;
6250;Aiseau-Presles;4.584081;50.4065228;50.4065228, 4.584081;
6250;Roselies;4.5728849;50.4289142;50.4289142, 4.5728849;
6280;Gerpinnes;4.5276771;50.3378166;50.3378166, 4.5276771;
6464;Baileux;4.3755329;50.0298544;50.0298544, 4.3755329;
6470;Grandrieu;4.1714631;50.200517;50.200517, 4.1714631;
6470;Rance;4.2731851;50.1430111;50.1430111, 4.2731851;
6500;Renlies;4.2670432;50.189927;50.189927, 4.2670432;
6532;Ragnies;4.2837674;50.3081977;50.3081977, 4.2837674;
6540;Lobbes;4.2654874;50.3460194;50.3460194, 4.2654874;
6560;Hantes-Wihéries;4.1783639;50.3057605;50.3057605, 4.1783639;
6560;Solre-Sur-Sambre;4.1558267;50.3067709;50.3067709, 4.1558267;
6567;Fontaine-Valmont;4.2137302;50.3208131;50.3208131, 4.2137302;
6567;Labuissière;4.194796;50.3141612;50.3141612, 4.194796;
6567;Merbes-Sainte-Marie;4.1711042;50.3552041;50.3552041, 4.1711042;
6600;Bastogne;5.7153203;50.0009951;50.0009951, 5.7153203;
6600;Longvilly;5.8368151;50.0249524;50.0249524, 5.8368151;
6640;Hompré;5.6866728;49.9437838;49.9437838, 5.6866728;
6640;Morhet;5.5824265;49.957603;49.957603, 5.5824265;
6640;Nives;5.602746;49.9121387;49.9121387, 5.602746;
6642;Juseret;5.5493342;49.8805193;49.8805193, 5.5493342;
6663;Mabompré;5.7384527;50.098929;50.098929, 5.7384527;
6670;Gouvy;5.9549305;50.1907895;50.1907895, 5.9549305;
6680;Tillet;5.5297763;50.0097939;50.0097939, 5.5297763;
6688;Longchamps;5.6892466;50.0535428;50.0535428, 5.6892466;
6690;Vielsalm;5.9170187;50.2883685;50.2883685, 5.9170187;
6706;Autelbas;5.8675666;49.6499559;49.6499559, 5.8675666;
6720;Habay-La-Neuve;5.6503942;49.7286061;49.7286061, 5.6503942;
6721;Anlier;5.620414;49.772082;49.772082, 5.620414;
6730;Rossignol;5.4851582;49.718767;49.718767, 5.4851582;
6730;Saint-Vincent;5.475602;49.6774116;49.6774116, 5.475602;
6740;Sainte-Marie-Sur-Semois;5.5644887;49.6732168;49.6732168, 5.5644887;
6741;Vance;5.6698138;49.6701655;49.6701655, 5.6698138;
6747;Châtillon;5.6983633;49.6255848;49.6255848, 5.6983633;
6747;Saint-Léger;5.6569569;49.6134362;49.6134362, 5.6569569;
6750;Signeulx;5.6403955;49.5528606;49.5528606, 5.6403955;
6760;Virton;5.5329559;49.5677263;49.5677263, 5.5329559;
6767;Dampicourt;5.4979579;49.5553011;49.5553011, 5.4979579;
6767;Harnoncourt;5.4996797;49.534288;49.534288, 5.4996797;
6780;Hondelange;5.8350151;49.6351714;49.6351714, 5.8350151;
6790;Aubange;5.804352;49.5675296;49.5675296, 5.804352;
6792;Rachecourt;5.7248143;49.5903125;49.5903125, 5.7248143;
6810;Chiny;5.3394252;49.738581;49.738581, 5.3394252;
6810;Jamoigne;5.420477;49.6958089;49.6958089, 5.420477;
6820;Sainte-Cécile;5.2429556;49.7293745;49.7293745, 5.2429556;
6832;Sensenruth;5.0738804;49.8254037;49.8254037, 5.0738804;
6834;Bellevaux;6.0129575;50.3912772;50.3912772, 6.0129575;
6850;Carlsbourg;5.0830529;49.8947611;49.8947611, 5.0830529;
6850;Offagne;5.175013;49.8855714;49.8855714, 5.175013;
6852;Opont;5.1201252;49.9348514;49.9348514, 5.1201252;
6860;Assenois;5.4625426;49.8029977;49.8029977, 5.4625426;
6860;Ebly;5.534876707362;49.8508818;49.8508818, 5.53487670736;
6870;Vesqueville;5.3968709;50.0058391;50.0058391, 5.3968709;
6880;Bertrix;5.2529266;49.8546564;49.8546564, 5.2529266;
6900;Aye;5.2931158;50.2232964;50.2232964, 5.2931158;
6900;Marche-En-Famenne;5.3428796;50.2240814;50.2240814, 5.3428796;
6900;Roy;5.4095929;50.1879034;50.1879034, 5.4095929;
6929;Daverdisse;5.1184644;50.0217646;50.0217646, 5.1184644;
6929;Porcheresse;5.0866787;49.978801;49.978801, 5.0866787;
6941;Bomal-Sur-Ourthe;5.5223752;50.3760087;50.3760087, 5.5223752;
6941;Borlon;5.4048529;50.3783963;50.3783963, 5.4048529;
6941;Villers-Sainte-Gertrude;5.5764092;50.3619168;50.3619168, 5.5764092;
6960;Grandmenil;5.6625445;50.2922823;50.2922823, 5.6625445;
6960;Harre;5.6587925;50.3516772;50.3516772, 5.6587925;
6984;Hives;5.5783344;50.1506704;50.1506704, 5.5783344;
6997;Erezée;5.5597229;50.2930897;50.2930897, 5.5597229;
7012;Jemappes;3.8894392;50.448422;50.448422, 3.8894392;
7022;Mesvin;3.960668;50.4283672;50.4283672, 3.960668;
7030;Saint-Symphorien;4.012574;50.4366253;50.4366253, 4.012574;
7032;Spiennes;3.9868957;50.4254505;50.4254505, 3.9868957;
7034;Obourg;4.0062232;50.4760289;50.4760289, 4.0062232;
7040;Genly;3.9168758;50.3922864;50.3922864, 3.9168758;
7040;Quévy-Le-Petit;3.93752;50.367996;50.367996, 3.93752;
7050;Erbaut;3.884409;50.53309;50.53309, 3.884409;
7050;Erbisoeul;3.8961158;50.5155495;50.5155495, 3.8961158;
7050;Masnuy-Saint-Pierre;3.9598418;50.5369939;50.5369939, 3.9598418;
7090;Henripont;4.1861019;50.5996119;50.5996119, 4.1861019;
7100;Saint-Vaast;4.1604101;50.4525018;50.4525018, 4.1604101;
7120;Estinnes;4.0975758;50.3976702;50.3976702, 4.0975758;
7120;Rouveroy;4.062845;50.3555625;50.3555625, 4.062845;
7120;Vellereille-Le-Sec;4.0573258;50.401796;50.401796, 4.0573258;
7130;Bray;4.1024947;50.4299906;50.4299906, 4.1024947;
7140;Morlanwelz;4.2523562;50.4509843;50.4509843, 4.2523562;
7140;Morlanwelz-Mariemont;4.243909;50.4544626;50.4544626, 4.243909;
7170;La Hestre;4.2358174;50.4738724;50.4738724, 4.2358174;
7181;Familleureux;4.199657690926;50.52567625;50.52567625, 4.19965769093;
7320;Bernissart;3.6504677;50.475502;50.475502, 3.6504677;
7340;Colfontaine;3.8513958;50.4056635;50.4056635, 3.8513958;
7350;Montroeul-Sur-Haine;3.703666;50.436001;50.436001, 3.703666;
7370;Blaugies;3.8051335;50.3729779;50.3729779, 3.8051335;
7370;Elouges;3.7521047;50.4036968;50.4036968, 3.7521047;
7370;Wihéries;3.7521224;50.3852902;50.3852902, 3.7521224;
7382;Audregnies;3.7177788;50.3830135;50.3830135, 3.7177788;
7387;Athis;3.776059;50.3647711;50.3647711, 3.776059;
7387;Autreppe;3.7317059;50.3463188;50.3463188, 3.7317059;
7500;Tournai;3.3878259;50.60566;50.60566, 3.3878259;
7504;Froidmont;3.3287795;50.57792;50.57792, 3.3287795;
7532;Beclers;3.5028761;50.6217774;50.6217774, 3.5028761;
7534;Maulde;3.5483951;50.6169646;50.6169646, 3.5483951;
7540;Quartes;3.5120068;50.6501425;50.6501425, 3.5120068;
7542;Mont-Saint-Aubert;3.4000171;50.6554352;50.6554352, 3.4000171;
7602;Bury;3.59458;50.5426384;50.5426384, 3.59458;
7603;Bon-Secours;3.607483;50.4976184;50.4976184, 3.607483;
7604;Baugnies;3.552247;50.561586;50.561586, 3.552247;
7604;Braffe;3.5828589;50.5523518;50.5523518, 3.5828589;
7604;Callenelle;3.5253447;50.5297342;50.5297342, 3.5253447;
7620;Guignies;3.3663017;50.5471385;50.5471385, 3.3663017;
7620;Hollain;3.4271843;50.5421847;50.5421847, 3.4271843;
7620;Wez-Velvain;3.388586;50.5468427;50.5468427, 3.388586;
7624;Howardries;3.3541900391658;50.5170287;50.5170287, 3.35419003917;
7641;Bruyelle;3.426992;50.557403;50.557403, 3.426992;
7730;Estaimbourg;3.3180722;50.6826198;50.6826198, 3.3180722;
7730;Estaimpuis;3.2640184;50.7059794;50.7059794, 3.2640184;
7730;Leers-Nord;3.2703911;50.6875576;50.6875576, 3.2703911;
7740;Pecq;3.3407492;50.685616;50.685616, 3.3407492;
7742;Hérinnes-Lez-Pecq;3.3623581;50.7008798;50.7008798, 3.3623581;
7750;Orroir;3.481663;50.747596;50.747596, 3.481663;
7780;Comines;2.998666;50.768736;50.768736, 2.998666;
7780;Comines-Warneton;3.0019077817068;50.77120012074;50.7712001207, 3.00190778171;
7801;Irchonwelz;3.7536768;50.6201619;50.6201619, 3.7536768;
